dataset,confounder,arm,item,eta2_null
ctrpv2,OncotreeLineage,expression,FBXO21,0.02565138284475193
ctrpv2,OncotreeLineage,expression,FBXO7,0.02629768265357054
ctrpv2,OncotreeLineage,expression,FCHO1,0.023046957286851848
ctrpv2,OncotreeLineage,expression,FDFT1,0.027413046773720383
ctrpv2,OncotreeLineage,expression,FEZ2,0.028443768323242347
ctrpv2,OncotreeLineage,expression,FGFR1,0.02715782290671307
ctrpv2,OncotreeLineage,expression,FGFR2,0.028454711357502542
ctrpv2,OncotreeLineage,expression,FGFR3,0.025896538533406604
ctrpv2,OncotreeLineage,expression,FGFR4,0.026040438525408455
ctrpv2,OncotreeLineage,expression,FHL2,0.024327233105350093
ctrpv2,OncotreeLineage,expression,FIS1,0.02350820463848509
ctrpv2,OncotreeLineage,expression,FKBP14,0.027151390587009515
ctrpv2,OncotreeLineage,expression,FKBP4,0.024854724764681372
ctrpv2,OncotreeLineage,expression,FLT1,0.03076545278524201
ctrpv2,OncotreeLineage,expression,FLT3,0.027008718496602503
ctrpv2,OncotreeLineage,expression,FLT4,0.025071337780615332
ctrpv2,OncotreeLineage,expression,FNTA,0.026676006685769704
ctrpv2,OncotreeLineage,expression,FOS,0.02722098882182262
ctrpv2,OncotreeLineage,expression,FOSL1,0.027528811105548133
ctrpv2,OncotreeLineage,expression,FOXA1,0.02859148096623883
ctrpv2,OncotreeLineage,expression,FOXC1,0.0268545400334401
ctrpv2,OncotreeLineage,expression,FOXJ3,0.029120904327899245
ctrpv2,OncotreeLineage,expression,FOXO3,0.02511299880074263
ctrpv2,OncotreeLineage,expression,FPGS,0.02456369230093407
ctrpv2,OncotreeLineage,expression,FRS2,0.02652227879358359
ctrpv2,OncotreeLineage,expression,FSD1,0.02366075653051774
ctrpv2,OncotreeLineage,expression,FUT1,0.027610808269374086
ctrpv2,OncotreeLineage,expression,FYN,0.025708567353047534
ctrpv2,OncotreeLineage,expression,FZD1,0.02683520698138514
ctrpv2,OncotreeLineage,expression,FZD7,0.02579972930384717
ctrpv2,OncotreeLineage,expression,G3BP1,0.026281307124081277
ctrpv2,OncotreeLineage,expression,GAA,0.02782652014458433
ctrpv2,OncotreeLineage,expression,GABPB1,0.027693470242607127
ctrpv2,OncotreeLineage,expression,GADD45A,0.026630332405675618
ctrpv2,OncotreeLineage,expression,GADD45B,0.02712523903447305
ctrpv2,OncotreeLineage,expression,GALE,0.02729966699760668
ctrpv2,OncotreeLineage,expression,GAPDH,0.025032928975657186
ctrpv2,OncotreeLineage,expression,GARRE1,0.025568698033671906
ctrpv2,OncotreeLineage,expression,GATA2,0.02649415080731854
ctrpv2,OncotreeLineage,expression,GATA3,0.027186333395087442
ctrpv2,OncotreeLineage,expression,GDPD5,0.025267456240273684
ctrpv2,OncotreeLineage,expression,GET1,0.025602436189921522
ctrpv2,OncotreeLineage,expression,GFOD1,0.026253708771357985
ctrpv2,OncotreeLineage,expression,GFPT1,0.025485505699085764
ctrpv2,OncotreeLineage,expression,GFUS,0.027164833509854595
ctrpv2,OncotreeLineage,expression,GHR,0.027639436152034496
ctrpv2,OncotreeLineage,expression,GLI2,0.02700197346883527
ctrpv2,OncotreeLineage,expression,GLOD4,0.029152571588244875
ctrpv2,OncotreeLineage,expression,GLRX,0.02706539516916533
ctrpv2,OncotreeLineage,expression,GMNN,0.02799922705405248
ctrpv2,OncotreeLineage,expression,GNA11,0.026580999211049033
ctrpv2,OncotreeLineage,expression,GNA15,0.030592510058628487
ctrpv2,OncotreeLineage,expression,GNAI1,0.026841673879199314
ctrpv2,OncotreeLineage,expression,GNAI2,0.02956841198226936
ctrpv2,OncotreeLineage,expression,GNAS,0.02831323349722163
ctrpv2,OncotreeLineage,expression,GNB5,0.029144747968802405
ctrpv2,OncotreeLineage,expression,GNPDA1,0.025572083429761173
ctrpv2,OncotreeLineage,expression,GOLT1B,0.024916995855374623
ctrpv2,OncotreeLineage,expression,GPATCH8,0.025584552663614025
ctrpv2,OncotreeLineage,expression,GPC1,0.027605007539335806
ctrpv2,OncotreeLineage,expression,GPER1,0.027124899716663476
ctrpv2,OncotreeLineage,expression,GPR160,0.026036794749993597
ctrpv2,OncotreeLineage,expression,GRB10,0.028503255911324576
ctrpv2,OncotreeLineage,expression,GRB7,0.02536503675072228
ctrpv2,OncotreeLineage,expression,GRN,0.029486026866105776
ctrpv2,OncotreeLineage,expression,GRWD1,0.02812316631328482
ctrpv2,OncotreeLineage,expression,GSK3A,0.028537078916792975
ctrpv2,OncotreeLineage,expression,GSK3B,0.025572424568523926
ctrpv2,OncotreeLineage,expression,GSTZ1,0.027415008565984007
ctrpv2,OncotreeLineage,expression,GTF2A2,0.027557150745744125
ctrpv2,OncotreeLineage,expression,GTF2E2,0.025514122415059813
ctrpv2,OncotreeLineage,expression,GTPBP8,0.024019563288931362
ctrpv2,OncotreeLineage,expression,H2AZ2,0.029025101739345145
ctrpv2,OncotreeLineage,expression,H2BC12,0.028279107923000518
ctrpv2,OncotreeLineage,expression,H2BC21,0.027782757565502247
ctrpv2,OncotreeLineage,expression,HADH,0.02505051848762349
ctrpv2,OncotreeLineage,expression,HAT1,0.027688213571510155
ctrpv2,OncotreeLineage,expression,HDAC1,0.023489961579463904
ctrpv2,OncotreeLineage,expression,HDAC2,0.0229623823831498
ctrpv2,OncotreeLineage,expression,HDAC3,0.0278210353948443
ctrpv2,OncotreeLineage,expression,HDAC6,0.02572797162352527
ctrpv2,OncotreeLineage,expression,HDAC8,0.026712405334653706
ctrpv2,OncotreeLineage,expression,HEATR1,0.0256473549452683
ctrpv2,OncotreeLineage,expression,HEBP1,0.02305083134187754
ctrpv2,OncotreeLineage,expression,HERC6,0.027339817902200754
ctrpv2,OncotreeLineage,expression,HERPUD1,0.025902073776346922
ctrpv2,OncotreeLineage,expression,HES1,0.025928241699839365
ctrpv2,OncotreeLineage,expression,HK1,0.025187728220050536
ctrpv2,OncotreeLineage,expression,HLA-DRA,0.027264181063029646
ctrpv2,OncotreeLineage,expression,HMG20B,0.028389487044694028
ctrpv2,OncotreeLineage,expression,HMGA2,0.025384109304750952
ctrpv2,OncotreeLineage,expression,HMGCR,0.025109174079227366
ctrpv2,OncotreeLineage,expression,HMGCS1,0.02622015132042192
ctrpv2,OncotreeLineage,expression,HMOX1,0.024909360850043437
ctrpv2,OncotreeLineage,expression,HNF4A,0.025607596016906476
ctrpv2,OncotreeLineage,expression,HOMER2,0.02875815890828176
ctrpv2,OncotreeLineage,expression,HOOK2,0.02690352674245721
ctrpv2,OncotreeLineage,expression,HS2ST1,0.027041267049262612
ctrpv2,OncotreeLineage,expression,HSP90AA1,0.026631086625137124
ctrpv2,OncotreeLineage,expression,HSP90AB1,0.024122964511314973
ctrpv2,OncotreeLineage,expression,HSP90B1,0.02496001607457841
ctrpv2,OncotreeLineage,expression,HSPA1A,0.025692078000869645
ctrpv2,OncotreeLineage,expression,HSPA1B,0.02803719502060691
ctrpv2,OncotreeLineage,expression,HSPA1L,0.025364176467201904
ctrpv2,OncotreeLineage,expression,HSPA4,0.0260471342009584
ctrpv2,OncotreeLineage,expression,HSPA8,0.02970349756250562
ctrpv2,OncotreeLineage,expression,HSPD1,0.02834580185661418
ctrpv2,OncotreeLineage,expression,HTRA1,0.024821879531955058
ctrpv2,OncotreeLineage,expression,HYOU1,0.02588405202612016
ctrpv2,OncotreeLineage,expression,IARS2,0.029889878282599768
ctrpv2,OncotreeLineage,expression,ICAM1,0.026836759621737438
ctrpv2,OncotreeLineage,expression,ICAM3,0.026381151909008683
ctrpv2,OncotreeLineage,expression,ICMT,0.029255920876170245
ctrpv2,OncotreeLineage,expression,ID2,0.028523803683064973
ctrpv2,OncotreeLineage,expression,IDE,0.028607910145208637
ctrpv2,OncotreeLineage,expression,IDH1,0.02648117062350553
ctrpv2,OncotreeLineage,expression,IER3,0.02275369621776962
ctrpv2,OncotreeLineage,expression,IFNAR1,0.02451816444876874
ctrpv2,OncotreeLineage,expression,IFRD2,0.029664444848711818
ctrpv2,OncotreeLineage,expression,IGF1R,0.023112319566031665
ctrpv2,OncotreeLineage,expression,IGF2BP2,0.027070469418872027
ctrpv2,OncotreeLineage,expression,IGF2R,0.02571401792743792
ctrpv2,OncotreeLineage,expression,IGFBP3,0.026463446622512054
ctrpv2,OncotreeLineage,expression,IGHMBP2,0.026265296759292216
ctrpv2,OncotreeLineage,expression,IKBKB,0.0249559531586969
ctrpv2,OncotreeLineage,expression,IKBKE,0.02661284072301056
ctrpv2,OncotreeLineage,expression,IKZF1,0.02713681900704955
ctrpv2,OncotreeLineage,expression,IL1B,0.0268835078318082
ctrpv2,OncotreeLineage,expression,IL4R,0.027623394613824827
ctrpv2,OncotreeLineage,expression,ILK,0.02826679493340773
ctrpv2,OncotreeLineage,expression,INPP1,0.024552791193371726
ctrpv2,OncotreeLineage,expression,INPP4B,0.028373018779507285
ctrpv2,OncotreeLineage,expression,INSIG1,0.02599530411198171
ctrpv2,OncotreeLineage,expression,INSR,0.026514498462929647
ctrpv2,OncotreeLineage,expression,INTS3,0.026012922519428754
ctrpv2,OncotreeLineage,expression,IPO13,0.02827116722923049
ctrpv2,OncotreeLineage,expression,IQGAP1,0.027220109015410332
ctrpv2,OncotreeLineage,expression,ISOC1,0.026374690983894035
ctrpv2,OncotreeLineage,expression,ITFG1,0.023789242316859038
ctrpv2,OncotreeLineage,expression,ITGAE,0.027524835098612192
ctrpv2,OncotreeLineage,expression,ITGB1BP1,0.027107602870564906
ctrpv2,OncotreeLineage,expression,ITGB5,0.026842648339787084
ctrpv2,OncotreeLineage,expression,JAK1,0.025718367488532408
ctrpv2,OncotreeLineage,expression,JAK2,0.029502548543940653
ctrpv2,OncotreeLineage,expression,JMJD6,0.025723065152740605
ctrpv2,OncotreeLineage,expression,JUN,0.026078929277189626
ctrpv2,OncotreeLineage,expression,KAT6A,0.02669915653935142
ctrpv2,OncotreeLineage,expression,KAT6B,0.025870640610358802
ctrpv2,OncotreeLineage,expression,KCNK1,0.02321038238076081
ctrpv2,OncotreeLineage,expression,KCTD5,0.02654549708833328
ctrpv2,OncotreeLineage,expression,KDM3A,0.02689395884911038
ctrpv2,OncotreeLineage,expression,KDM4A,0.026516815113044434
ctrpv2,OncotreeLineage,expression,KDM4B,0.023939194205258037
ctrpv2,OncotreeLineage,expression,KDM4C,0.02756099075469832
ctrpv2,OncotreeLineage,expression,KDM4D,0.022914746240971888
ctrpv2,OncotreeLineage,expression,KDM5A,0.027810633034773664
ctrpv2,OncotreeLineage,expression,KDM5B,0.025215272053466575
ctrpv2,OncotreeLineage,expression,KDM6A,0.02484013833800368
ctrpv2,OncotreeLineage,expression,KDM6B,0.02736668663799039
ctrpv2,OncotreeLineage,expression,KDR,0.025362115362617184
ctrpv2,OncotreeLineage,expression,KEAP1,0.02779797677475389
ctrpv2,OncotreeLineage,expression,KIAA0753,0.03110741598147413
ctrpv2,OncotreeLineage,expression,KIF11,0.02586416036193978
ctrpv2,OncotreeLineage,expression,KIF14,0.02849997308660287
ctrpv2,OncotreeLineage,expression,KIF20A,0.026958113933419597
ctrpv2,OncotreeLineage,expression,KIF2C,0.02813831104900416
ctrpv2,OncotreeLineage,expression,KIF5C,0.02549951652802293
ctrpv2,OncotreeLineage,expression,KIT,0.025815346361298463
ctrpv2,OncotreeLineage,expression,KLHDC2,0.02997582196946799
ctrpv2,OncotreeLineage,expression,KLHL21,0.026243429743211123
ctrpv2,OncotreeLineage,expression,KLHL9,0.02804153167942126
ctrpv2,OncotreeLineage,expression,KPNB1,0.027570021389679233
ctrpv2,OncotreeLineage,expression,KRT14,0.025471090261661333
ctrpv2,OncotreeLineage,expression,KRT17,0.025284439342280883
ctrpv2,OncotreeLineage,expression,KRT5,0.02831311710404762
ctrpv2,OncotreeLineage,expression,KTN1,0.026522595379475423
ctrpv2,OncotreeLineage,expression,LAMA3,0.027182640199185572
ctrpv2,OncotreeLineage,expression,LAP3,0.02663150961899586
ctrpv2,OncotreeLineage,expression,LBR,0.027208062402711404
ctrpv2,OncotreeLineage,expression,LCK,0.025312709864225163
ctrpv2,OncotreeLineage,expression,LDHA,0.028227552151122333
ctrpv2,OncotreeLineage,expression,LDHB,0.027384298596961364
ctrpv2,OncotreeLineage,expression,LDHC,0.029138751260506985
ctrpv2,OncotreeLineage,expression,LGALS8,0.028419580364757863
ctrpv2,OncotreeLineage,expression,LGMN,0.025787094401965804
ctrpv2,OncotreeLineage,expression,LIG1,0.022761179814269793
ctrpv2,OncotreeLineage,expression,LIPA,0.030514534105302867
ctrpv2,OncotreeLineage,expression,LOXL1,0.027221128891114436
ctrpv2,OncotreeLineage,expression,LPAR2,0.025515582358867632
ctrpv2,OncotreeLineage,expression,LPGAT1,0.028141807550989446
ctrpv2,OncotreeLineage,expression,LRP10,0.027375407049490125
ctrpv2,OncotreeLineage,expression,LRPAP1,0.026232995296749235
ctrpv2,OncotreeLineage,expression,LRRC41,0.027635191856738232
ctrpv2,OncotreeLineage,expression,LRRK2,0.02634400276570035
ctrpv2,OncotreeLineage,expression,LSM6,0.027306935022944994
ctrpv2,OncotreeLineage,expression,LSR,0.027860255502239677
ctrpv2,OncotreeLineage,expression,LYN,0.025643507285652317
ctrpv2,OncotreeLineage,expression,LYRM1,0.02702373708502665
ctrpv2,OncotreeLineage,expression,MACF1,0.026808929074469155
ctrpv2,OncotreeLineage,expression,MALT1,0.026300228520420042
ctrpv2,OncotreeLineage,expression,MAN2B1,0.02472457230609583
ctrpv2,OncotreeLineage,expression,MAP2K1,0.029164367481878194
ctrpv2,OncotreeLineage,expression,MAP2K2,0.026707937193868388
ctrpv2,OncotreeLineage,expression,MAP2K5,0.028809363136246484
ctrpv2,OncotreeLineage,expression,MAP3K4,0.029757115478683437
ctrpv2,OncotreeLineage,expression,MAP3K8,0.02722096891710038
ctrpv2,OncotreeLineage,expression,MAP4K4,0.025175240114730314
ctrpv2,OncotreeLineage,expression,MAP7,0.02688012918200929
ctrpv2,OncotreeLineage,expression,MAPK1,0.03119636570594746
ctrpv2,OncotreeLineage,expression,MAPK11,0.025323201346801733
ctrpv2,OncotreeLineage,expression,MAPK13,0.02569182893929845
ctrpv2,OncotreeLineage,expression,MAPK14,0.025705236784321028
ctrpv2,OncotreeLineage,expression,MAPK1IP1L,0.023932394871850875
ctrpv2,OncotreeLineage,expression,MAPK9,0.03016301878306831
ctrpv2,OncotreeLineage,expression,MAPKAPK2,0.02587066743984599
ctrpv2,OncotreeLineage,expression,MAPKAPK3,0.02700589166894638
ctrpv2,OncotreeLineage,expression,MAPKAPK5,0.027041168193313963
ctrpv2,OncotreeLineage,expression,MAPT,0.027767622860202967
ctrpv2,OncotreeLineage,expression,MAST2,0.02551269517159538
ctrpv2,OncotreeLineage,expression,MAT2A,0.029913685284357044
ctrpv2,OncotreeLineage,expression,MBNL1,0.030184685678577662
ctrpv2,OncotreeLineage,expression,MBNL2,0.02707282818658145
ctrpv2,OncotreeLineage,expression,MBOAT7,0.027980164232179517
ctrpv2,OncotreeLineage,expression,MBTPS1,0.02605156400098026
ctrpv2,OncotreeLineage,expression,MCL1,0.024653496904063932
ctrpv2,OncotreeLineage,expression,MCM3,0.02469025884077673
ctrpv2,OncotreeLineage,expression,MCOLN1,0.02729656400329456
ctrpv2,OncotreeLineage,expression,MDM2,0.027020522292371348
ctrpv2,OncotreeLineage,expression,ME2,0.026961898816817886
ctrpv2,OncotreeLineage,expression,MEF2C,0.023951267282493485
ctrpv2,OncotreeLineage,expression,MELK,0.029761507025926455
ctrpv2,OncotreeLineage,expression,MEN1,0.02577794846551229
ctrpv2,OncotreeLineage,expression,MEST,0.02922560546484245
ctrpv2,OncotreeLineage,expression,MET,0.02613133323947186
ctrpv2,OncotreeLineage,expression,MFSD10,0.025401497469494237
ctrpv2,OncotreeLineage,expression,MGMT,0.02470698797034667
ctrpv2,OncotreeLineage,expression,MIA,0.02944064668352179
ctrpv2,OncotreeLineage,expression,MICALL1,0.028793375835532542
ctrpv2,OncotreeLineage,expression,MKI67,0.026607430999151728
ctrpv2,OncotreeLineage,expression,MKNK1,0.03037995860817746
ctrpv2,OncotreeLineage,expression,MLEC,0.025165669693913845
ctrpv2,OncotreeLineage,expression,MLLT11,0.02524043337342165
ctrpv2,OncotreeLineage,expression,MLPH,0.02762250807755908
ctrpv2,OncotreeLineage,expression,MMP1,0.027187263081832815
ctrpv2,OncotreeLineage,expression,MMP11,0.02600775604519066
ctrpv2,OncotreeLineage,expression,MMP2,0.026812738685147164
ctrpv2,OncotreeLineage,expression,MOK,0.02716557612052479
ctrpv2,OncotreeLineage,expression,MPC2,0.02621793165315219
ctrpv2,OncotreeLineage,expression,MPZL1,0.026893792951790278
ctrpv2,OncotreeLineage,expression,MRPL19,0.029463641537777085
ctrpv2,OncotreeLineage,expression,MRPS16,0.026259156496994635
ctrpv2,OncotreeLineage,expression,MRPS2,0.027799069322345816
ctrpv2,OncotreeLineage,expression,MSH6,0.023250388398014986
ctrpv2,OncotreeLineage,expression,MSRA,0.026965656154625355
ctrpv2,OncotreeLineage,expression,MTA1,0.028837590810606918
ctrpv2,OncotreeLineage,expression,MTF2,0.02487877543577946
ctrpv2,OncotreeLineage,expression,MTFR1,0.024511651448276352
ctrpv2,OncotreeLineage,expression,MTHFD2,0.024109697100069143
ctrpv2,OncotreeLineage,expression,MTOR,0.023442293432781695
ctrpv2,OncotreeLineage,expression,MUC1,0.026979230723256052
ctrpv2,OncotreeLineage,expression,MVP,0.026663745259398082
ctrpv2,OncotreeLineage,expression,MYBL2,0.026057466974856596
ctrpv2,OncotreeLineage,expression,MYC,0.02900068674627319
ctrpv2,OncotreeLineage,expression,MYCBP,0.02641216980929808
ctrpv2,OncotreeLineage,expression,MYCBP2,0.027680762186709812
ctrpv2,OncotreeLineage,expression,MYL9,0.03029632067547384
ctrpv2,OncotreeLineage,expression,MYLK,0.027095990322240304
ctrpv2,OncotreeLineage,expression,MYO10,0.026900312837458158
ctrpv2,OncotreeLineage,expression,NAE1,0.028054858894503237
ctrpv2,OncotreeLineage,expression,NAMPT,0.022599530096153418
ctrpv2,OncotreeLineage,expression,NAT1,0.031756727261750675
ctrpv2,OncotreeLineage,expression,NCAPD2,0.025774158090841198
ctrpv2,OncotreeLineage,expression,NCEH1,0.026294956588614166
ctrpv2,OncotreeLineage,expression,NCK2,0.024725834093791067
ctrpv2,OncotreeLineage,expression,NCOA3,0.02831482086973485
ctrpv2,OncotreeLineage,expression,NCSTN,0.025684891357607507
ctrpv2,OncotreeLineage,expression,NDC80,0.025351055938985418
ctrpv2,OncotreeLineage,expression,NENF,0.025869913073553026
ctrpv2,OncotreeLineage,expression,NET1,0.026313451805624433
ctrpv2,OncotreeLineage,expression,NFATC3,0.0273458009970868
ctrpv2,OncotreeLineage,expression,NFATC4,0.027044689984440883
ctrpv2,OncotreeLineage,expression,NFE2L2,0.02880022413956852
ctrpv2,OncotreeLineage,expression,NFIL3,0.02393449818559389
ctrpv2,OncotreeLineage,expression,NFKB2,0.02632597013333297
ctrpv2,OncotreeLineage,expression,NFKBIA,0.024148200532486543
ctrpv2,OncotreeLineage,expression,NFKBIB,0.02656210649527673
ctrpv2,OncotreeLineage,expression,NFKBIE,0.024958221067638564
ctrpv2,OncotreeLineage,expression,NIPSNAP1,0.025890806990104515
ctrpv2,OncotreeLineage,expression,NISCH,0.024923667760204903
ctrpv2,OncotreeLineage,expression,NIT1,0.028169769341344818
ctrpv2,OncotreeLineage,expression,NMT1,0.026550619172440486
ctrpv2,OncotreeLineage,expression,NNT,0.02339669964115708
ctrpv2,OncotreeLineage,expression,NOL3,0.02511434414312811
ctrpv2,OncotreeLineage,expression,NOLC1,0.027541893463668244
ctrpv2,OncotreeLineage,expression,NOS3,0.026683724456168133
ctrpv2,OncotreeLineage,expression,NOSIP,0.02475563896667724
ctrpv2,OncotreeLineage,expression,NOTCH1,0.03217641917289875
ctrpv2,OncotreeLineage,expression,NPC1,0.026149425706134023
ctrpv2,OncotreeLineage,expression,NPDC1,0.02627326435531262
ctrpv2,OncotreeLineage,expression,NPEPL1,0.025597773337792597
ctrpv2,OncotreeLineage,expression,NPEPPS,0.026868629398866306
ctrpv2,OncotreeLineage,expression,NPM1,0.02771125176300876
ctrpv2,OncotreeLineage,expression,NPRL2,0.0246666581476699
ctrpv2,OncotreeLineage,expression,NR0B2,0.025198104790511
ctrpv2,OncotreeLineage,expression,NR1D1,0.02516740374595853
ctrpv2,OncotreeLineage,expression,NR1H2,0.027546863839143804
ctrpv2,OncotreeLineage,expression,NR2F6,0.02805528966195029
ctrpv2,OncotreeLineage,expression,NR3C1,0.025559413193344354
ctrpv2,OncotreeLineage,expression,NRAS,0.027155004383051795
ctrpv2,OncotreeLineage,expression,NRIP1,0.02832592875949075
ctrpv2,OncotreeLineage,expression,NT5DC2,0.02563348481151977
ctrpv2,OncotreeLineage,expression,NUCB2,0.02861299341228582
ctrpv2,OncotreeLineage,expression,NUDCD3,0.025533167785747678
ctrpv2,OncotreeLineage,expression,NUDT9,0.030583870527715364
ctrpv2,OncotreeLineage,expression,NUF2,0.02590586581467661
ctrpv2,OncotreeLineage,expression,NUP133,0.028201432062291948
ctrpv2,OncotreeLineage,expression,NUP85,0.027043176590025315
ctrpv2,OncotreeLineage,expression,NUP88,0.023697414379647667
ctrpv2,OncotreeLineage,expression,NUP93,0.026565006826556686
ctrpv2,OncotreeLineage,expression,NUSAP1,0.025652930372040323
ctrpv2,OncotreeLineage,expression,NVL,0.025236430832740846
ctrpv2,OncotreeLineage,expression,ORC1,0.02611028565080134
ctrpv2,OncotreeLineage,expression,ORC6,0.02283673456089515
ctrpv2,OncotreeLineage,expression,OXA1L,0.02865480086120877
ctrpv2,OncotreeLineage,expression,OXCT1,0.027324706955861533
ctrpv2,OncotreeLineage,expression,OXSR1,0.032034086415450864
ctrpv2,OncotreeLineage,expression,P2RX7,0.025015589656644927
ctrpv2,OncotreeLineage,expression,P4HA2,0.026135420965421235
ctrpv2,OncotreeLineage,expression,P4HTM,0.028330871648850058
ctrpv2,OncotreeLineage,expression,PACSIN3,0.026223769130669945
ctrpv2,OncotreeLineage,expression,PAF1,0.029599808052125226
ctrpv2,OncotreeLineage,expression,PAFAH1B1,0.029110688303087644
ctrpv2,OncotreeLineage,expression,PAFAH1B3,0.024770356671547374
ctrpv2,OncotreeLineage,expression,PAICS,0.02826564298756502
ctrpv2,OncotreeLineage,expression,PAK1,0.02407708618971809
ctrpv2,OncotreeLineage,expression,PAK4,0.028451536617526585
ctrpv2,OncotreeLineage,expression,PAK6,0.026603281219019653
ctrpv2,OncotreeLineage,expression,PAN2,0.028894817249157333
ctrpv2,OncotreeLineage,expression,PARP1,0.02367939443699598
ctrpv2,OncotreeLineage,expression,PARP2,0.02585516313387059
ctrpv2,OncotreeLineage,expression,PAX8,0.026119788303225838
ctrpv2,OncotreeLineage,expression,PCBD1,0.029525057508017087
ctrpv2,OncotreeLineage,expression,PCCB,0.02815519538287454
ctrpv2,OncotreeLineage,expression,PCK2,0.02597431614257753
ctrpv2,OncotreeLineage,expression,PCM1,0.025281560243684165
ctrpv2,OncotreeLineage,expression,PCMT1,0.02697536864293803
ctrpv2,OncotreeLineage,expression,PCNA,0.025269330214388125
ctrpv2,OncotreeLineage,expression,PDE4A,0.025169570444981183
ctrpv2,OncotreeLineage,expression,PDE4B,0.025787692064158402
ctrpv2,OncotreeLineage,expression,PDE4D,0.02642841491640325
ctrpv2,OncotreeLineage,expression,PDE5A,0.03041737963102309
ctrpv2,OncotreeLineage,expression,PDGFA,0.025979926734089893
ctrpv2,OncotreeLineage,expression,PDGFRA,0.02776093137689976
ctrpv2,OncotreeLineage,expression,PDGFRB,0.025940373890936452
ctrpv2,OncotreeLineage,expression,PDHX,0.026651132168098668
ctrpv2,OncotreeLineage,expression,PDIA5,0.023665130085588647
ctrpv2,OncotreeLineage,expression,PDK2,0.02652917382605264
ctrpv2,OncotreeLineage,expression,PDLIM1,0.025915011867574382
ctrpv2,OncotreeLineage,expression,PDS5A,0.02830967668577631
ctrpv2,OncotreeLineage,expression,PECR,0.026822295071619227
ctrpv2,OncotreeLineage,expression,PEX11A,0.027543359438203956
ctrpv2,OncotreeLineage,expression,PFKL,0.02385853361873006
ctrpv2,OncotreeLineage,expression,PGM1,0.027445522143527697
ctrpv2,OncotreeLineage,expression,PGR,0.02661529721649017
ctrpv2,OncotreeLineage,expression,PHGDH,0.025907750372316636
ctrpv2,OncotreeLineage,expression,PHKB,0.025626507701510155
ctrpv2,OncotreeLineage,expression,PHKG2,0.022918513677300988
ctrpv2,OncotreeLineage,expression,PIGB,0.028151399767437107
ctrpv2,OncotreeLineage,expression,PIH1D1,0.023022738523606878
ctrpv2,OncotreeLineage,expression,PIK3C2B,0.025117526880506606
ctrpv2,OncotreeLineage,expression,PIK3C3,0.02575185534888455
ctrpv2,OncotreeLineage,expression,PIK3CA,0.027461725182096868
ctrpv2,OncotreeLineage,expression,PIK3CB,0.02856774066695216
ctrpv2,OncotreeLineage,expression,PIK3CD,0.029708773711107757
ctrpv2,OncotreeLineage,expression,PIK3CG,0.0273534950265913
ctrpv2,OncotreeLineage,expression,PIK3R3,0.02582989433522842
ctrpv2,OncotreeLineage,expression,PIK3R4,0.026960192217434877
ctrpv2,OncotreeLineage,expression,PIN1,0.02393717240465426
ctrpv2,OncotreeLineage,expression,PIP4K2B,0.025720925484859235
ctrpv2,OncotreeLineage,expression,PKIG,0.02470794131180748
ctrpv2,OncotreeLineage,expression,PKM,0.027729417037214894
ctrpv2,OncotreeLineage,expression,PLA2G15,0.02860671371658171
ctrpv2,OncotreeLineage,expression,PLA2G4A,0.027251158401366056
ctrpv2,OncotreeLineage,expression,PLAUR,0.026793089431713168
ctrpv2,OncotreeLineage,expression,PLCB3,0.02665371429962664
ctrpv2,OncotreeLineage,expression,PLD1,0.024421252451365054
ctrpv2,OncotreeLineage,expression,PLD2,0.028538299797314835
ctrpv2,OncotreeLineage,expression,PLEKHJ1,0.02708552448076359
ctrpv2,OncotreeLineage,expression,PLEKHM1,0.028576879585492116
ctrpv2,OncotreeLineage,expression,PLK1,0.02529874426352911
ctrpv2,OncotreeLineage,expression,PLOD3,0.024949546281947517
ctrpv2,OncotreeLineage,expression,PLS1,0.02457737216097561
ctrpv2,OncotreeLineage,expression,PLSCR1,0.02674308832213292
ctrpv2,OncotreeLineage,expression,PMAIP1,0.02781288280332684
ctrpv2,OncotreeLineage,expression,PMM2,0.02313507019362901
ctrpv2,OncotreeLineage,expression,PNKP,0.0245893184750515
ctrpv2,OncotreeLineage,expression,PNP,0.02717170890579685
ctrpv2,OncotreeLineage,expression,POLB,0.030586655546472424
ctrpv2,OncotreeLineage,expression,POLE2,0.026017914590134795
ctrpv2,OncotreeLineage,expression,POLG2,0.02831350247517414
ctrpv2,OncotreeLineage,expression,POLR1C,0.02661129839091255
ctrpv2,OncotreeLineage,expression,POLR2I,0.028114833058148058
ctrpv2,OncotreeLineage,expression,POLR2K,0.028780371320814374
ctrpv2,OncotreeLineage,expression,POP4,0.029321098807301917
ctrpv2,OncotreeLineage,expression,PPARD,0.025411877679554752
ctrpv2,OncotreeLineage,expression,PPARG,0.02505485733311082
ctrpv2,OncotreeLineage,expression,PPIC,0.027335235324244384
ctrpv2,OncotreeLineage,expression,PPIE,0.02654466063540935
ctrpv2,OncotreeLineage,expression,PPOX,0.029079740618473387
ctrpv2,OncotreeLineage,expression,PPP1R13B,0.027485917397522597
ctrpv2,OncotreeLineage,expression,PPP2R3C,0.026306111245429604
ctrpv2,OncotreeLineage,expression,PPP2R5A,0.027227583252777854
ctrpv2,OncotreeLineage,expression,PPP2R5E,0.028601292664355883
ctrpv2,OncotreeLineage,expression,PPP3CA,0.02603693105412048
