dataset,perm,item,eta2_y
ctrpv2,8,GANT-61,0.0932286323137662
ctrpv2,8,GDC-0879,0.0608391651435684
ctrpv2,8,GMX-1778,0.03881322047250828
ctrpv2,8,GSK-3 inhibitor IX,0.02693642130250879
ctrpv2,8,GSK1059615,0.01701435657023345
ctrpv2,8,GSK2636771,0.169094200795177
ctrpv2,8,GSK4112,0.3190966324364989
ctrpv2,8,GSK461364,0.047399009460131564
ctrpv2,8,GW-405833,0.02737309909790533
ctrpv2,8,GW-843682X,0.07998333360335037
ctrpv2,8,Gefitinib,0.04668695878152962
ctrpv2,8,Gemcitabine,0.02522132136945723
ctrpv2,8,HBX-41108,0.040602766208516106
ctrpv2,8,HC-067047,0.041974028669483535
ctrpv2,8,HLI 373,0.03152859310559333
ctrpv2,8,HMS3654N14,0.03805777697788545
ctrpv2,8,I-BET-151,0.027305333984277556
ctrpv2,8,I-BET-762,0.05858969530906973
ctrpv2,8,IC-87114,0.16788503081492384
ctrpv2,8,ICG-001,0.03467761589921929
ctrpv2,8,IPR-456,0.07126516996072726
ctrpv2,8,ISOX-bortezomib (250-1 mol-mol),0.029019146221063212
ctrpv2,8,IU1,0.052900048964631505
ctrpv2,8,Ibrutinib,0.027447900062699288
ctrpv2,8,Idelalisib,0.014551062378998673
ctrpv2,8,Imatinib,0.03152145779980238
ctrpv2,8,JQ-1,0.033852904964286175
ctrpv2,8,JQ-1-MK-0752 (1-1 mol-mol),0.043848751545156786
ctrpv2,8,JQ-1-UNC0638 (2-1 mol-mol),0.03473302235004894
ctrpv2,8,JQ-1-carboplatin (1-1 mol-mol),0.05140650585233655
ctrpv2,8,JQ-1-navitoclax (2-1 mol-mol),0.02171088092530153
ctrpv2,8,JQ-1-vorinostat (2-1 mol-mol),0.027429509367585658
ctrpv2,8,JQ12,0.03725299457530458
ctrpv2,8,JW-480,0.09370104120579333
ctrpv2,8,JW-74,0.07912480100468093
ctrpv2,8,KHS101,0.01902280116444231
ctrpv2,8,KPT185,0.041864706808338516
ctrpv2,8,KU 0060648,0.024476752125847052
ctrpv2,8,KU-0063794,0.04730844590096608
ctrpv2,8,KU-55933,0.030479587000438325
ctrpv2,8,KU-60019,0.030843438639804387
ctrpv2,8,KW-2449,0.02051782191651216
ctrpv2,8,KX2-391,0.04805863409064462
ctrpv2,8,Ki8751,0.06179400822984444
ctrpv2,8,Ko-143,0.05641781818943235
ctrpv2,8,L-685458,0.13257148092973303
ctrpv2,8,LE-135,0.023757934756346678
ctrpv2,8,LRRK2-IN-1,0.04888913767949312
ctrpv2,8,LY-2183240,0.037259424375132
ctrpv2,8,Lapatinib,0.10597397405078073
ctrpv2,8,Linifanib,0.02798952545332015
ctrpv2,8,Linsitinib,0.031094598864330088
ctrpv2,8,MG-132,0.053555146057959274
ctrpv2,8,MGCD-265,0.05105213013671396
ctrpv2,8,MI-2,0.10058576703754836
ctrpv2,8,MIRA-1,0.116724593321439
ctrpv2,8,MK-1775,0.03061370029887926
ctrpv2,8,MK-2206,0.03841385327720474
ctrpv2,8,ML-031,0.06800430340239132
ctrpv2,8,ML006,0.13888511186090421
ctrpv2,8,ML029,0.020921480374701637
ctrpv2,8,ML050,0.0391366949878342
ctrpv2,8,ML162,0.03728051564849856
ctrpv2,8,ML203,0.11391951428886536
ctrpv2,8,ML210,0.08152387088075828
ctrpv2,8,ML239,0.03754515822653847
ctrpv2,8,ML311,0.03637308994531209
ctrpv2,8,ML320,0.04966328963429456
ctrpv2,8,MLN2238,0.015250175019559432
ctrpv2,8,MLN2480,0.08152047620279367
ctrpv2,8,MLS003179190,0.055138996655206954
ctrpv2,8,Masitinib,0.02031451513297722
ctrpv2,8,Mdivi-1,0.0242105921396114
ctrpv2,8,Methotrexate,0.03533988708833448
ctrpv2,8,Mitomycin-C,0.04145325285994182
ctrpv2,8,N9-isopropylolomoucine,0.01571086955671558
ctrpv2,8,NPC-26,0.15830769307076367
ctrpv2,8,NSC 74859,0.17958159607540175
ctrpv2,8,NSC23766,0.022265779016690964
ctrpv2,8,NSC48300,0.023909061458853624
ctrpv2,8,NSC632839,0.027333235835910106
ctrpv2,8,NSC95397,0.028213666323237917
ctrpv2,8,NVP-231,0.039891254690039506
ctrpv2,8,NVP-ADW742,0.04459057382900942
ctrpv2,8,NVP-BSK805,0.025226636248791418
ctrpv2,8,Navitoclax,0.05343970535165627
ctrpv2,8,Neuronal differentiation inducer III,0.028384434618672284
ctrpv2,8,Nilotinib,0.13648954945810615
ctrpv2,8,Nintedanib,0.09730573501227836
ctrpv2,8,Nutlin-3,0.02627226051877076
ctrpv2,8,O-6-benzylguanine,0.052768330708630136
ctrpv2,8,OSI-027,0.03261315574121039
ctrpv2,8,OSI-930,0.06867878566814124
ctrpv2,8,Olaparib,0.029283371114874036
ctrpv2,8,Oxaliplatin,0.05111748316158727
ctrpv2,8,PAC-1,0.026227440206667056
ctrpv2,8,PCI-34051,0.032652907238057256
ctrpv2,8,PD 153035,0.0613087180292206
ctrpv2,8,PD318088,0.03423496105022409
ctrpv2,8,PDMP,0.015478425893704172
ctrpv2,8,PF-184,0.031776428456686136
ctrpv2,8,PF-3758309,0.0643307761027857
ctrpv2,8,PF-4800567 hydrochloride,0.029487572103306332
ctrpv2,8,PF-573228,0.051410011377920124
ctrpv2,8,PF-750,0.02043380763893501
ctrpv2,8,PHA-793887,0.03225299777816639
ctrpv2,8,PI-103,0.04515106802267706
ctrpv2,8,PIK-93,0.0248695386182621
ctrpv2,8,PL-DI,0.03690413047670343
ctrpv2,8,PLX-4032,0.07401414759434971
ctrpv2,8,PLX-4720,0.04623106751261609
ctrpv2,8,PRIMA-1,0.046111394859818744
ctrpv2,8,PRIMA-1-Met,0.12267436650935268
ctrpv2,8,PX-12,0.04218674583996522
ctrpv2,8,PYR-41,0.12388956197930541
ctrpv2,8,Paclitaxel,0.05422252112884011
ctrpv2,8,Panobinostat,0.0245780236974335
ctrpv2,8,Parthenolide,0.06330783035261742
ctrpv2,8,Pazopanib,0.034176395707064704
ctrpv2,8,Pevonedistat,0.033865966866092855
ctrpv2,8,Pictilisib,0.02114355210458317
ctrpv2,8,Piperlongumine,0.02556802937955617
ctrpv2,8,Quizartinib,0.1345501130850145
ctrpv2,8,R428,0.05837358697410844
ctrpv2,8,RAF265,0.05543551362534904
ctrpv2,8,RG-108,0.04076636539028522
ctrpv2,8,RITA,0.07889746974923882
ctrpv2,8,RO4929097,0.24374830611208068
ctrpv2,8,Rapamycin,0.052917360592618035
ctrpv2,8,Repligen 136,0.06274583503595875
ctrpv2,8,Rohinitib,0.03645908961206707
ctrpv2,8,Ruxolitinib,0.014700018644594075
ctrpv2,8,SB-225002,0.030619867024295797
ctrpv2,8,SB-431542,0.053540721524727636
ctrpv2,8,SB-525334,0.030473328994991652
ctrpv2,8,SB-743921,0.040131847967188994
ctrpv2,8,SCH-529074,0.017142755333720533
ctrpv2,8,SCH-79797,0.012555281811965134
ctrpv2,8,SCHEMBL16273428,0.042986696734527666
ctrpv2,8,SID 26681509,0.022222217996188242
ctrpv2,8,SKI-II,0.0347020858095424
ctrpv2,8,SMER-3,0.03369988906807179
ctrpv2,8,SN-38,0.04603916014274124
ctrpv2,8,SNS-032,0.049644558427691735
ctrpv2,8,SNX-2112,0.030385827612059976
ctrpv2,8,SNX-2112-bortezomib (250-1 mol-mol),0.012363544349673909
ctrpv2,8,SR1001,0.05513124095313183
ctrpv2,8,SRT-1720,0.05426232099429865
ctrpv2,8,STF-31,0.050586995403925486
ctrpv2,8,SU11274,0.08004721866930263
ctrpv2,8,Saracatinib,0.024416517602202443
ctrpv2,8,Selisistat,0.06036236100520578
ctrpv2,8,Selumetinib,0.01897740590992499
ctrpv2,8,Sepantronium bromide,0.01997770493840384
ctrpv2,8,Serdemetan,0.0333858212398388
ctrpv2,8,Sonidegib,0.10085528251467982
ctrpv2,8,Sorafenib,0.02561681373279696
ctrpv2,8,Sphingosine Kinase 1 Inhibitor II,0.014405690707424148
ctrpv2,8,StemRegenin 1,0.023309829736449485
ctrpv2,8,Sunitinib,0.029106851270148844
ctrpv2,8,TAE684,0.020619677100084752
ctrpv2,8,TCMDC-125552,0.05431689423059304
ctrpv2,8,TG-100-115,0.019177303322676382
ctrpv2,8,TGX-221,0.02680837868467606
ctrpv2,8,TPCA-1,0.032606464840004984
ctrpv2,8,TW-37,0.029292846327884845
ctrpv2,8,Tamoxifen,0.053467144538462595
ctrpv2,8,Tanespimycin,0.031374858403664545
ctrpv2,8,Telomerase Inhibitor IX,0.03283251764522596
ctrpv2,8,Temsirolimus,0.09054423635474913
ctrpv2,8,Teniposide,0.03588404980298684
ctrpv2,8,Tipifarnib,0.035734911121983945
ctrpv2,8,Tipifarnib S enantiomer,0.028200196334070615
ctrpv2,8,Tivozanib,0.03469982510161309
ctrpv2,8,Topotecan,0.031306638062290254
ctrpv2,8,Trametinib,0.14615500994763456
ctrpv2,8,Tretinoin,0.09543783504327666
ctrpv2,8,Tubastatin A,0.03569504276360566
ctrpv2,8,UNC0638,0.033133527185631215
ctrpv2,8,UNC0638-navitoclax (1-1 mol-mol),0.06263708584661622
ctrpv2,8,VER-155008,0.0193484789849174
ctrpv2,8,VU0155056,0.14117469166973995
ctrpv2,8,Vandetanib,0.06237807287319741
ctrpv2,8,Vorinostat,0.030859567891690226
ctrpv2,8,WP1130,0.03440419186875182
ctrpv2,8,WZ4002,0.019568894983189908
ctrpv2,8,WZ8040,0.012183482236072863
ctrpv2,8,XL765,0.04983322655107355
ctrpv2,8,YK-4-279,0.03691389991887099
ctrpv2,8,ZSTK474,0.05178720619834359
ctrpv2,8,alisertib-navitoclax (2-1 mol-mol),0.03193573483838041
ctrpv2,8,apicidin,0.02961341196429593
ctrpv2,8,austocystin D,0.07002960565227045
ctrpv2,8,avicin D,0.0405781514775848
ctrpv2,8,avrainvillamide,0.05463235001316453
ctrpv2,8,barasertib,0.046141790093154895
ctrpv2,8,bardoxolone methyl,0.02042075115813413
ctrpv2,8,bendamustine,0.08987440012547583
ctrpv2,8,birinapant,0.06846215869855411
ctrpv2,8,bleomycin A2,0.04054278751946674
ctrpv2,8,brefeldin A,0.02735927660591048
ctrpv2,8,brivanib,0.032912392676106766
ctrpv2,8,carboplatin,0.13428651200448627
ctrpv2,8,carboplatin-UNC0638 (2-1 mol-mol),0.052644161668670655
ctrpv2,8,carboplatin-etoposide (40-17 mol-mol),0.03751897304611549
ctrpv2,8,cerulenin,0.033779284564000665
ctrpv2,8,chlorambucil,0.049334643961087665
ctrpv2,8,ciclopirox,0.03347043407475563
ctrpv2,8,ciclosporin,0.1228600874854914
ctrpv2,8,clofarabine,0.052701739118291846
ctrpv2,8,crizotinib-PLX-4032 (2-1 mol-mol),0.018112744769248363
ctrpv2,8,cucurbitacin I,0.021964794655982264
ctrpv2,8,curcumin,0.009915315793393819
ctrpv2,8,cyanoquinoline 11,0.06189396511536156
ctrpv2,8,cytarabine hydrochloride,0.067963696290896
ctrpv2,8,cytochalasin B,0.029232917592138367
ctrpv2,8,decitabine,0.2546621136860253
ctrpv2,8,decitabine-carboplatin (1-1 mol-mol),0.1360188161779285
ctrpv2,8,decitabine-navitoclax (2-1 mol-mol),0.03408531404816403
ctrpv2,8,docetaxel-tanespimycin (2-1 mol-mol),0.030286394336605477
ctrpv2,8,doxorubicin-navitoclax (2-1 mol-mol),0.014312892905996015
ctrpv2,8,elocalcitol,0.02652693836554519
ctrpv2,8,epigallocatechin-3-monogallate,0.018362209266763723
ctrpv2,8,erastin,0.03537613013917831
ctrpv2,8,erlotinib-PLX-4032 (2-1 mol-mol),0.044953178361224914
ctrpv2,8,etomoxir,0.025314715591026982
ctrpv2,8,fingolimod,0.021061363921040265
ctrpv2,8,fluvastatin,0.027047920120577922
ctrpv2,8,fumonisin B1,0.2004072716312108
ctrpv2,8,gossypol,0.025225793477770753
ctrpv2,8,hyperforin,0.13882743122526414
ctrpv2,8,importazole,0.04798381036783533
ctrpv2,8,indisulam,0.04044667203016382
ctrpv2,8,isoevodiamine,0.04255280047047869
ctrpv2,8,isoliquiritigenin,0.162484455503363
ctrpv2,8,itraconazole,0.1464203940542695
ctrpv2,8,lenvatinib,0.0780944426456996
ctrpv2,8,leptomycin B,0.03817875394023896
ctrpv2,8,lomeguatrib,0.01439362912113382
ctrpv2,8,lovastatin,0.03633788695182473
ctrpv2,8,manumycin A,0.03703258540819938
ctrpv2,8,marinopyrrole A,0.03956706076383768
ctrpv2,8,methylstat,0.02775715153654298
ctrpv2,8,mim1,0.023101834635831882
ctrpv2,8,momelotinib,0.019180654187255293
ctrpv2,8,myricetin,0.04964269520248511
ctrpv2,8,nakiterpiosin,0.0524340459973298
ctrpv2,8,narciclasine,0.015144712383124603
ctrpv2,8,navitoclax-MST-312 (1-1 mol-mol),0.02707977887480649
ctrpv2,8,navitoclax-PLX-4032 (1-1 mol-mol),0.02765542687266895
ctrpv2,8,navitoclax-birinapant (1-1 mol-mol),0.02434686865594765
ctrpv2,8,navitoclax-gemcitabine (1-1 mol-mol),0.03290290290325691
ctrpv2,8,navitoclax-piperlongumine (1-1 mol-mol),0.022199096902167675
ctrpv2,8,navitoclax-pluripotin (1-1 mol-mol),0.017940873771235804
ctrpv2,8,navitoclax-sorafenib (1-1 mol-mol),0.032128458188173704
ctrpv2,8,necrostatin-1,0.04285315650589477
ctrpv2,8,necrostatin-7,0.08473224228995047
ctrpv2,8,necrosulfonamide,0.03929369145484351
ctrpv2,8,neopeltolide,0.33655480632516727
ctrpv2,8,neratinib,0.034419722993680624
ctrpv2,8,niclosamide,0.021090923658034826
ctrpv2,8,obatoclax,0.01445637327232161
ctrpv2,8,oligomycin A,0.046863350251426544
ctrpv2,8,omacetaxine mepesuccinate,0.046652356529457845
ctrpv2,8,ouabain,0.022523827222031403
ctrpv2,8,pandacostat,0.13454557256989366
ctrpv2,8,parbendazole,0.04583162781129522
ctrpv2,8,phloretin,0.03617578565846708
ctrpv2,8,pifithrin-alpha,0.0954378302881973
ctrpv2,8,pifithrin-mu,0.037867763504141866
ctrpv2,8,piperlongumine-MST-312 (1-1 mol-mol),0.034582948827683854
ctrpv2,8,pitstop2,0.07662886905051508
ctrpv2,8,pluripotin,0.03729865815366735
ctrpv2,8,prochlorperazine,0.015736002623507345
ctrpv2,8,purmorphamine,0.20449818883772297
ctrpv2,8,pyrazolanthrone,0.0621711234455471
ctrpv2,8,regorafenib,0.0860044233237321
ctrpv2,8,rigosertib,0.06157356054053974
ctrpv2,8,salermide,0.06756341146732397
ctrpv2,8,salermide-PLX-4032 (12-1 mol-mol),0.0296584101198066
ctrpv2,8,selumetinib-BRD-A02303741 (4-1 mol-mol),0.036227229565220016
ctrpv2,8,selumetinib-GDC-0941 (4-1 mol-mol),0.036779431742797956
ctrpv2,8,selumetinib-JQ-1 (4-1 mol-mol),0.038699974523881374
ctrpv2,8,selumetinib-MK-2206 (8-1 mol-mol),0.04568519936833375
ctrpv2,8,selumetinib-PLX-4032 (8-1 mol-mol),0.03567208193391165
ctrpv2,8,selumetinib-UNC0638 (4-1 mol-mol),0.03807210993296694
ctrpv2,8,selumetinib-decitabine (4-1 mol-mol),0.0420209649765989
ctrpv2,8,selumetinib-navitoclax (8-1 mol-mol),0.03369308718817955
ctrpv2,8,selumetinib-piperlongumine (8-1 mol-mol),0.044451286300977055
ctrpv2,8,selumetinib-tretinoin (2-1 mol-mol),0.04180520651332897
ctrpv2,8,selumetinib-vorinostat (8-1 mol-mol),0.05878327879935792
ctrpv2,8,serdemetan-SCH-529074 (1-1 mol-mol),0.014350194908703392
ctrpv2,8,silmitasertib,0.08555217389392601
ctrpv2,8,simvastatin,0.06799011983087194
ctrpv2,8,sirolimus-bortezomib (250-1 mol-mol),0.02481591524200446
ctrpv2,8,skepinone-L,0.043009742351657394
ctrpv2,8,sotrastaurin,0.05340353091224676
ctrpv2,8,spautin-1,0.07190552498623853
ctrpv2,8,staurosporine,0.20127821659897147
ctrpv2,8,tacedinaline,0.033814329842790675
ctrpv2,8,tacrolimus,0.08084272867810806
ctrpv2,8,tamatinib,0.1363690891981291
ctrpv2,8,tandutinib,0.02229039490721814
ctrpv2,8,tanespimycin-bortezomib (250-1 mol-mol),0.04517176753830083
ctrpv2,8,tanespimycin-gemcitabine (1-1 mol-mol),0.043383520787520856
ctrpv2,8,tigecycline,0.15266269241348515
ctrpv2,8,tivantinib,0.05653789696485221
ctrpv2,8,tosedostat,0.030884161503875133
ctrpv2,8,tretinoin-carboplatin (2-1 mol-mol),0.09251898473320076
ctrpv2,8,tretinoin-navitoclax (4-1 mol-mol),0.03893631680144532
ctrpv2,8,triazolothiadiazine,0.022211660129976805
ctrpv2,8,trifluoperazine,0.02235694969651332
ctrpv2,8,triptolide,0.02250115098072246
ctrpv2,8,valdecoxib,0.028212836319413095
ctrpv2,8,vincristine,0.032070030795312995
ctrpv2,8,vorinostat-carboplatin (1-1 mol-mol),0.02264181238152926
ctrpv2,8,vorinostat-navitoclax (4-1 mol-mol),0.021392269847864447
ctrpv2,8,zebularine,0.035307258953741635
ctrpv2,9,"(1S,3R)-Rsl3",0.02312028243577989
ctrpv2,9,16beta-Bromoandrosterone,0.1329146051808626
ctrpv2,9,3-Cl-AHPC,0.041282836210766394
ctrpv2,9,5-Fluorouracil,0.047719559633307033
ctrpv2,9,ABT-737,0.05833209527544743
ctrpv2,9,AGK-2,0.144337234212433
ctrpv2,9,AM-580,0.07208146192330692
ctrpv2,9,AT13387,0.06011009762703343
ctrpv2,9,AT7867,0.020902920241515154
ctrpv2,9,AZ-3146,0.07818471096570714
ctrpv2,9,AZD-7545,0.05367172352504896
ctrpv2,9,AZD1480,0.06974508478994514
ctrpv2,9,AZD4547,0.04642404004258627
ctrpv2,9,AZD6482,0.030994487047242784
ctrpv2,9,AZD7762,0.030952425536683564
ctrpv2,9,AZD8055,0.03993935851997249
ctrpv2,9,Aacocf3,0.017860658280155914
ctrpv2,9,Afatinib,0.039112760773831114
ctrpv2,9,Alisertib,0.026452247481894554
ctrpv2,9,Alpelisib,0.05266005939540263
ctrpv2,9,Axitinib,0.01858107476913807
ctrpv2,9,Azacitidine,0.03682434966671321
ctrpv2,9,B02,0.02615373370362998
ctrpv2,9,BI-2536,0.02803947816166548
ctrpv2,9,BIBR-1532,0.029819197996540703
ctrpv2,9,BIX-01294,0.017646239078546698
ctrpv2,9,BMS-195614,0.05209393151065114
ctrpv2,9,BMS-270394,0.06986891084090648
ctrpv2,9,BMS-345541,0.02292546059240726
ctrpv2,9,BMS-536924,0.04037480821069955
ctrpv2,9,BMS-754807,0.04816758581582454
ctrpv2,9,BRD-A02303741-carboplatin (1-1 mol-mol),0.1485885802712951
ctrpv2,9,BRD-A02303741-navitoclax (2-1 mol-mol),0.030065584186845656
ctrpv2,9,BRD-A71883111,0.09584114892988758
ctrpv2,9,BRD-A94377914,0.03822816908291072
ctrpv2,9,BRD-K02251932,0.06041192467471141
ctrpv2,9,BRD-K11533227,0.07086692183458844
ctrpv2,9,BRD-K13999467,0.019532216598431764
ctrpv2,9,BRD-K14844214,0.14281080038006816
ctrpv2,9,BRD-K19103580,0.02130747743761834
ctrpv2,9,BRD-K24690302,0.04426219489535159
ctrpv2,9,BRD-K26531177,0.03086339569207989
ctrpv2,9,BRD-K27188169-navitoclax (2-1 mol-mol),0.11602061848051438
ctrpv2,9,BRD-K28456706,0.10871451714713767
ctrpv2,9,BRD-K34222889,0.05145723049000033
ctrpv2,9,BRD-K41597374,0.01905487582521347
ctrpv2,9,BRD-K42260513,0.12939798707161052
ctrpv2,9,BRD-K45681478,0.04328334139718837
ctrpv2,9,BRD-K50799972,0.04808723420928231
ctrpv2,9,BRD-K51490254,0.04170261423149632
ctrpv2,9,BRD-K52037352,0.10612105549827489
ctrpv2,9,BRD-K55116708,0.03774116505044478
ctrpv2,9,BRD-K55473186,0.13214297040546374
ctrpv2,9,BRD-K58306044-001-01-3,0.20413290513650764
ctrpv2,9,BRD-K61166597,0.036313595199319336
ctrpv2,9,BRD-K66453893,0.043457809695092865
ctrpv2,9,BRD-K66532283,0.04998256623350792
ctrpv2,9,BRD-K71781559,0.13428944793001063
ctrpv2,9,BRD-K71935468,0.06753220645658711
ctrpv2,9,BRD-K80183349,0.039152920915788876
ctrpv2,9,BRD-K85133207,0.057767775136198275
ctrpv2,9,BRD-K92856060,0.04994408769804698
ctrpv2,9,BRD-K94991378,0.06770250210217069
ctrpv2,9,BRD-K97651142,0.018541281032327894
ctrpv2,9,BRD-M00053801,0.02680361052263907
ctrpv2,9,BRD1240,0.015864666852860063
ctrpv2,9,BRD1835,0.04076495653038304
ctrpv2,9,BRD3308,0.03186843732928065
ctrpv2,9,BRD4132,0.0741785677992988
ctrpv2,9,BRD6340,0.03654905526308297
ctrpv2,9,BRD9647,0.038717980854667544
ctrpv2,9,BRD9876,0.1855786900833824
ctrpv2,9,Bax channel blocker,0.03011521119290116
ctrpv2,9,Belinostat,0.038349959189414
ctrpv2,9,Bexarotene,0.15552071363410916
ctrpv2,9,Bml-281,0.04772850163316065
ctrpv2,9,Bortezomib,0.027882030768109647
ctrpv2,9,Bosutinib,0.02908491585787539
ctrpv2,9,CAY10594,0.045673030617675095
ctrpv2,9,CAY10618,0.027808449053812564
ctrpv2,9,CCT036477,0.04066687483941802
ctrpv2,9,CD-1530,0.07472228579794547
ctrpv2,9,CD-437,0.033352445825429684
ctrpv2,9,CHEMBL4788167,0.032687243048105344
ctrpv2,9,CHIR-99021,0.03813556726206902
ctrpv2,9,CHM-1,0.04829485755225082
ctrpv2,9,CI-976,0.06109314857520763
ctrpv2,9,CIL41,0.10604682941015317
ctrpv2,9,CIL55,0.07233432240927638
ctrpv2,9,CIL55A,0.03279726484175589
ctrpv2,9,CIL56,0.07162304613631033
ctrpv2,9,CIL70,0.10045158147918712
ctrpv2,9,COL-3,0.0424143714755248
ctrpv2,9,CR-1-31B,0.019917869855480053
ctrpv2,9,Cabozantinib,0.061003814641314866
ctrpv2,9,Canertinib,0.051873066743945366
ctrpv2,9,Cediranib,0.01954778285183293
ctrpv2,9,Ch-55,0.03626294029558211
ctrpv2,9,Compound 23 citrate,0.024866622063555378
ctrpv2,9,Compound 7d-cis,0.04881621618972366
ctrpv2,9,Crizotinib,0.018136821209739966
ctrpv2,9,DBeQ,0.029267262503237166
ctrpv2,9,Dabrafenib,0.08574039799245564
ctrpv2,9,Dacarbazine,0.07772955977154175
ctrpv2,9,Dactolisib,0.04010934008182195
ctrpv2,9,Daporinad,0.02718567221830054
ctrpv2,9,Dasatinib,0.027128362949337896
ctrpv2,9,Dinaciclib,0.0664311683152082
ctrpv2,9,Dnmdp,0.14686960860560686
ctrpv2,9,Docetaxel,0.09179446582880235
ctrpv2,9,Doramapimod,0.08040627133527121
ctrpv2,9,Doxorubicin,0.019072600864478675
ctrpv2,9,ELCPK,0.10912209626189676
ctrpv2,9,ETP-46464,0.1599263722854262
ctrpv2,9,Entinostat,0.02390845699581025
ctrpv2,9,Erlotinib,0.057669371397978224
ctrpv2,9,Etoposide,0.022782240379113628
ctrpv2,9,FQI-1,0.10077609873600049
ctrpv2,9,FQI-2,0.03541256103286359
ctrpv2,9,Fedratinib,0.029335042702195953
ctrpv2,9,Flavopiridol,0.03611915515904774
ctrpv2,9,Foretinib,0.02243801702761408
ctrpv2,9,GANT-61,0.08340778205278614
ctrpv2,9,GDC-0879,0.0703856216945945
ctrpv2,9,GMX-1778,0.030771911014293437
ctrpv2,9,GSK-3 inhibitor IX,0.03465850992274434
ctrpv2,9,GSK1059615,0.06869024586038273
ctrpv2,9,GSK2636771,0.16767669669694005
ctrpv2,9,GSK4112,0.1276964763903888
ctrpv2,9,GSK461364,0.04077890674973223
ctrpv2,9,GW-405833,0.017524497062297795
ctrpv2,9,GW-843682X,0.0666701246903253
ctrpv2,9,Gefitinib,0.028312968764547378
ctrpv2,9,Gemcitabine,0.03203255330344481
ctrpv2,9,HBX-41108,0.03531254909097232
ctrpv2,9,HC-067047,0.04484715855448368
ctrpv2,9,HLI 373,0.018529089862619585
ctrpv2,9,HMS3654N14,0.021859984781069958
ctrpv2,9,I-BET-151,0.026894767626883392
ctrpv2,9,I-BET-762,0.0519606192312354
ctrpv2,9,IC-87114,0.13257914946597746
ctrpv2,9,ICG-001,0.03708589224467284
ctrpv2,9,IPR-456,0.1411573907419521
ctrpv2,9,ISOX-bortezomib (250-1 mol-mol),0.02318382363201625
ctrpv2,9,IU1,0.04959305860221994
ctrpv2,9,Ibrutinib,0.03409599014105513
ctrpv2,9,Idelalisib,0.028521326405189864
ctrpv2,9,Imatinib,0.043720505887856115
ctrpv2,9,JQ-1,0.01699999104064606
ctrpv2,9,JQ-1-MK-0752 (1-1 mol-mol),0.043119628039165914
ctrpv2,9,JQ-1-UNC0638 (2-1 mol-mol),0.02903486536199703
ctrpv2,9,JQ-1-carboplatin (1-1 mol-mol),0.046129093125769675
ctrpv2,9,JQ-1-navitoclax (2-1 mol-mol),0.025499246911636044
ctrpv2,9,JQ-1-vorinostat (2-1 mol-mol),0.023682883063318963
ctrpv2,9,JQ12,0.03299660245829542
ctrpv2,9,JW-480,0.08827023745700713
ctrpv2,9,JW-74,0.06425436612050234
ctrpv2,9,KHS101,0.036278517236040884
ctrpv2,9,KPT185,0.013197206568741173
ctrpv2,9,KU 0060648,0.026157721080404477
ctrpv2,9,KU-0063794,0.049647341924989104
ctrpv2,9,KU-55933,0.03581743771657535
ctrpv2,9,KU-60019,0.024112949744011812
ctrpv2,9,KW-2449,0.027021704017615444
ctrpv2,9,KX2-391,0.03952961839995754
ctrpv2,9,Ki8751,0.10419438867216899
ctrpv2,9,Ko-143,0.058019630149285684
ctrpv2,9,L-685458,0.10944451073217507
ctrpv2,9,LE-135,0.02740656658250837
ctrpv2,9,LRRK2-IN-1,0.027583503084513097
ctrpv2,9,LY-2183240,0.040176623191971295
ctrpv2,9,Lapatinib,0.0604686349270172
ctrpv2,9,Linifanib,0.019850982791504965
ctrpv2,9,Linsitinib,0.02434083602001561
ctrpv2,9,MG-132,0.09140505204030658
ctrpv2,9,MGCD-265,0.02220910457526031
ctrpv2,9,MI-2,0.11126954056450247
ctrpv2,9,MIRA-1,0.09902807750855042
ctrpv2,9,MK-1775,0.022283021717520463
ctrpv2,9,MK-2206,0.03889819179067449
ctrpv2,9,ML-031,0.03883199146795906
ctrpv2,9,ML006,0.14766888109667725
ctrpv2,9,ML029,0.03854814394106661
ctrpv2,9,ML050,0.03372300373417873
ctrpv2,9,ML162,0.031896051600201335
ctrpv2,9,ML203,0.10034884277976047
ctrpv2,9,ML210,0.03543270037543048
ctrpv2,9,ML239,0.031244700703161807
ctrpv2,9,ML311,0.03850875532072274
ctrpv2,9,ML320,0.02258321597454872
ctrpv2,9,MLN2238,0.021650180701445983
ctrpv2,9,MLN2480,0.05223833512671863
ctrpv2,9,MLS003179190,0.09647911819310272
ctrpv2,9,Masitinib,0.019631177064338902
ctrpv2,9,Mdivi-1,0.020920649773925
ctrpv2,9,Methotrexate,0.04160456675492842
ctrpv2,9,Mitomycin-C,0.025163704836265385
ctrpv2,9,N9-isopropylolomoucine,0.025851231058865044
ctrpv2,9,NPC-26,0.14659902003010833
ctrpv2,9,NSC 74859,0.06355731512435457
ctrpv2,9,NSC23766,0.040192400671428034
ctrpv2,9,NSC48300,0.02282116933775353
ctrpv2,9,NSC632839,0.03044843118239051
ctrpv2,9,NSC95397,0.03050855584384395
ctrpv2,9,NVP-231,0.035995586744597394
ctrpv2,9,NVP-ADW742,0.03775322163602872
ctrpv2,9,NVP-BSK805,0.02007244525702689
ctrpv2,9,Navitoclax,0.07416381987655524
ctrpv2,9,Neuronal differentiation inducer III,0.040138616298392625
ctrpv2,9,Nilotinib,0.14383540997099922
